id,has_user_avatar,has_user_background,has_user_description,user_created_at,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_statuses_count,user_verified
603390602172965000,1,1,0,Wed Jun 13 01:08:18 +0000 2012,0,18,1,0,37,0
587589637712978000,1,1,1,Mon Oct 22 06:08:26 +0000 2012,3727,347,447,23,4771,0
587589637712978000,1,1,1,Mon Oct 22 06:08:26 +0000 2012,3727,347,447,23,4771,0
587589637712978000,1,1,1,Mon Oct 22 06:08:26 +0000 2012,3727,347,447,23,4771,0
601714775228224000,1,1,1,Fri Mar 11 23:57:03 +0000 2011,4803,626,1998,24,6073,0
601714775228224000,1,1,1,Fri Mar 11 23:57:03 +0000 2011,4803,626,1998,24,6073,0
601714775228224000,1,1,1,Fri Mar 11 23:57:03 +0000 2011,4803,626,1998,24,6073,0
601714775228224000,1,1,1,Fri Mar 11 23:57:03 +0000 2011,4803,626,1998,24,6073,0
601714775228224000,1,1,1,Fri Mar 11 23:57:03 +0000 2011,4803,626,1998,24,6073,0
601714775228224000,1,1,1,Fri Mar 11 23:57:03 +0000 2011,4803,626,1998,24,6073,0
587595536615617000,0,1,0,Thu Jul 29 03:12:09 +0000 2010,0,51,0,4,26956,0
601850813691109000,0,1,0,Fri Oct 17 14:26:36 +0000 2014,196,33,57,4,758,0
601850813691109000,0,1,0,Fri Oct 17 14:26:36 +0000 2014,196,33,57,4,758,0
588967789664277000,1,1,1,Thu Feb 11 09:41:23 +0000 2010,65184,1617,1905,44,99947,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
589260474899780000,1,1,1,Thu Apr 12 08:31:23 +0000 2012,7382,6762,6629,72,32528,0
597778738147787000,1,1,1,Sun Oct 04 11:13:49 +0000 2009,3335,2069,1349,121,56858,0
597778738147787000,1,1,1,Sun Oct 04 11:13:49 +0000 2009,3335,2069,1349,121,56858,0
597778738147787000,1,1,1,Sun Oct 04 11:13:49 +0000 2009,3335,2069,1349,121,56858,0
597778738147787000,1,1,1,Sun Oct 04 11:13:49 +0000 2009,3335,2069,1349,121,56858,0
575648505353671000,1,0,1,Wed Feb 10 15:20:43 +0000 2010,59,5024,1454,224,9784,0
575648505353671000,1,0,1,Wed Feb 10 15:20:43 +0000 2010,59,5024,1454,224,9784,0
575648505353671000,1,0,1,Wed Feb 10 15:20:43 +0000 2010,59,5024,1454,224,9784,0
575648505353671000,1,0,1,Wed Feb 10 15:20:43 +0000 2010,59,5024,1454,224,9784,0
575648505353671000,1,0,1,Wed Feb 10 15:20:43 +0000 2010,59,5024,1454,224,9784,0
575648505353671000,1,0,1,Wed Feb 10 15:20:43 +0000 2010,59,5024,1454,224,9784,0
588657945082106000,1,1,1,Mon Jul 13 04:44:22 +0000 2009,342,1048,1624,39,20596,0
575987404097618000,1,1,1,Sun Nov 20 12:08:09 +0000 2011,5401,1994,1942,81,65570,0
575987404097618000,1,1,1,Sun Nov 20 12:08:09 +0000 2011,5401,1994,1942,81,65570,0
