_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,resultauthorname1,resultauthorname2,resultfavourited2,resultfriendlists1,resultfriendlists2,resulthandles1,resulthandles2,resulthashtags1,resulthashtags2,resultfavourited1,resultretweets1,resultretweets2,resulturl1,resulturl2,resultuserfavourites1,resultuserfavourites2,resultuserfollowers1,resultuserfollowers2,resultuserfriends1,resultuserfriends2,resultuserstatuses1,resultuserstatuses2,resultuserverified1,resultuserverified2,what_tweet_is_more_credible,created_at1,created_at2,favorite_count1,favorite_count2,handles1,handles2,hashtags1,hashtags2,id1,id2,retweet_count1,retweet_count2,source1,source2,text1,text2,urls1,urls2,usercreated_at1,usercreated_at2,userdefault_profile_image1,userdefault_profile_image2,userdescription1,userdescription2,userfavourites_count1,userfavourites_count2,userfollowers_count1,userfollowers_count2,userfriends_count1,userfriends_count2,userid1,userid2,userlisted_count1,userlisted_count2,username1,username2,userscreen_name1,userscreen_name2,userstatuses_count1,userstatuses_count2,userurl1,userurl2,userverified1,userverified2
745097165,6/27/2015 13:14:28,1673330467,6/27/2015 13:14:11,false,elite,0.9791,32732290,GBR,A7,Birmingham,80.249.56.149,,result-author-name1,result-author-name2,,,,,,,,,,,result-url1,result-url2,,,,,,,,,,,same,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 15:09:59,1673395422,6/27/2015 14:48:00,false,neodev,0.7478,32108888,USA,CA,San Jose,50.117.34.101,none,result-author-name1,result-author-name2,,,,,,result-hashtags1,,result-favourited1,result-retweets1,,result-url1,result-url2,,,,,,,,,,,same,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 15:36:46,1673408708,6/27/2015 15:21:54,false,dailyrewardsca,0.7931,32219778,CAN,ON,Ottawa,135.23.113.44,,,,,,,,,,,,,,,,,,,,,,,,,,tweet2,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 16:00:49,1673423068,6/27/2015 16:00:12,false,prodege,0.8575,27934334,GBR,D2,Derby,86.162.37.167,,,result-author-name2,,,,,,,,,,,,,,,,,,,,,,,tweet2,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 16:03:05,1673424314,6/27/2015 16:02:43,false,clixsense,0.8256,17950689,GBR,Q4,Bewdley,217.39.99.119,,,result-author-name2,,,,,,,,,,,,,,,,,,,,,,,tweet2,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 16:27:31,1673438293,6/27/2015 16:27:00,false,prodege,0.8172,19854505,GBR,H8,Liverpool,92.28.85.177,,,result-author-name2,,,,,,,,,,result-retweets2,,result-url2,,,,result-user-followers2,,,,result-user-statuses2,,result-user-verified2,tweet2,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 16:36:21,1673443198,6/27/2015 16:36:08,false,elite,0.861,31883685,GBR,H2,Accrington,80.47.186.28,,,,,,,,,,,,,,,,,,,,,,,,,,same,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 17:15:25,1673467691,6/27/2015 17:15:10,false,prodege,0.8667,3587109,CAN,NS,Eskasoni,142.134.240.214,,result-author-name1,result-author-name2,,,,,,,,,,,,,,,,,,,,,,,same,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 18:02:45,1673503476,6/27/2015 18:02:24,false,instagc,0.8434,20312760,GBR,I2,Manchester,90.244.151.62,,,,,,,,,,,,,,result-url1,result-url2,,,,,,,,,,result-user-verified2,same,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
745097165,6/27/2015 18:32:06,1673528458,6/27/2015 18:29:42,false,neodev,0.882,32474291,USA,DE,Wilmington,199.115.114.229,,,,,,,,,,,,,,,result-url2,,,,,,,,,,,same,Mon Mar 09 04:01:27 +0000 2015,Mon Apr 13 12:45:07 +0000 2015,0,1,,,"<a class=""label label-default"" href=""https://www.twitter.com/hashtag/California"" target=""blank"">#California</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/goodnews"" target=""blank"">#goodnews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/greennews"" target=""blank"">#greennews</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/treehugger"" target=""blank"">#treehugger</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/environment"" target=""blank"">#environment</a> <a class=""label label-default"" href=""https://www.twitter.com/hashtag/green"" target=""blank"">#green</a>",,574782020129309000,587597382872777000,0,4,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#California blue whales have bounced back since whaling era: http://t.co/mVUptA1XJx #goodnews #greennews #treehugger #environment #green,Japanese attempts to revive Antarctic whaling hit a snag http://t.co/XFcXmHgj5f http://t.co/bToRrB4Oe1,"<a class=""label label-success"" href=""http://ow.ly/Bisok"" target=""blank"">www.treehugger.com</a>","<a class=""label label-success"" href=""http://www.canberratimes.com.au/environment/whale-watch/japanese-attempts-to-revive-antarctic-whaling-hit-a-snag-20150413-1mkd62.html"" target=""blank"">www.canberratimes.com.au</a>",Thu Mar 08 15:30:21 +0000 2012,Mon Nov 03 04:31:20 +0000 2008,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-close red-text""></i>",Social Automation and Social Media News.,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times. 
Independent. Always.",0,38,1088,30883,1071,200,518597119,17125730,433,618,Narwhal,Canberra Times,"<a class=""label label-primary"" href=""https://www.twitter.com/AutoNarwhal"" target=""blank"">@AutoNarwhal</a>","<a class=""label label-primary"" href=""https://www.twitter.com/canberratimes"" target=""blank"">@canberratimes</a>",26435,48799,http://t.co/5oA6tOzFJW,http://t.co/gTw9UM8a0n,"<i class=""fa fa-close red-text""></i>","<i class=""fa fa-check green-text""></i>"
